state_id,suite,task_id,initial_state_index,run_id,condition,recipient_id,donor_id,future_source_id,cache_source_id,action_seed,array_finite,base_reference_max_abs_error,recipient_cache_future_swap_max_abs_error,donor_cache_future_swap_max_abs_error,axis_degenerate,correct_donor_retrieval,nearest_branch_id,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_recipient,distance_to_donor,native_recipient_to_donor_distance
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-a399cce110c4add7e3bf,future_donor_cache_recipient,b01,b03,b03,b01,2017,true,,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.47148623853282007,0.47148623853282007
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-b4167c150a425822530e,future_recipient_cache_donor,b01,b03,b01,b03,2017,true,0.0,0.0,0.0,false,true,b03,0.6719772397576218,0.8085016094819121,0.9497976256439071,0.12556706063268877,0.26632179344922297,0.40134589981095,0.15465821737983196,0.47148623853282007
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-140246f02d2c206dab5d,future_donor_cache_donor,b01,b03,b03,b03,2017,true,0.0,0.0,0.0,false,true,b03,0.6719772397576218,0.8085016094819121,0.9497976256439071,0.12556706063268877,0.26632179344922297,0.40134589981095,0.15465821737983196,0.47148623853282007
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-b963122ba88ac763f874,future_recipient_cache_recipient,b02,b00,b02,b02,3019,true,0.0,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.4705116517657342,0.4705116517657342
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-0089e7524c169064e678,future_donor_cache_recipient,b02,b00,b00,b02,3019,true,,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.4705116517657342,0.4705116517657342
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-eb961134c46dac2205c8,future_recipient_cache_donor,b02,b00,b02,b00,3019,true,0.0,0.0,0.0,false,true,b00,0.5909793332810271,0.7985387461531357,0.9133613779310423,0.16748580422159204,0.3559652637571291,0.41136158538095835,0.1924489895042658,0.4705116517657342
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-6732c41d50017b972288,future_donor_cache_donor,b02,b00,b00,b00,3019,true,0.0,0.0,0.0,false,true,b00,0.5909793332810271,0.7985387461531357,0.9133613779310423,0.16748580422159204,0.3559652637571291,0.41136158538095835,0.1924489895042658,0.4705116517657342
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-55bec57ec4c33f753cba,future_recipient_cache_recipient,b02,b01,b02,b02,3019,true,0.0,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.6283400531000198,0.6283400531000198
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-cd6c03c75b42f3c3ef42,future_donor_cache_recipient,b02,b01,b01,b02,3019,true,,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.6283400531000198,0.6283400531000198
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-c3533400769faf413f6f,future_recipient_cache_donor,b02,b01,b02,b01,3019,true,0.0,0.0,0.0,false,true,b01,0.7080841032950014,0.8457576214331448,0.9596455262002629,0.1557271824401498,0.24783901912960016,0.5537705061422326,0.1834224500363587,0.6283400531000198
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-ed21eba6d6771a9a57a9,future_donor_cache_donor,b02,b01,b01,b01,3019,true,0.0,0.0,0.0,false,true,b01,0.7080841032950014,0.8457576214331448,0.9596455262002629,0.1557271824401498,0.24783901912960016,0.5537705061422326,0.1834224500363587,0.6283400531000198
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-32baa9be1b83451582e8,future_recipient_cache_recipient,b02,b03,b02,b02,3019,true,0.0,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.5779333674979871,0.5779333674979871
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-28f357bdd49b658ce818,future_donor_cache_recipient,b02,b03,b03,b02,3019,true,,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.5779333674979871,0.5779333674979871
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-5a0c9792f1bd09abf5ea,future_recipient_cache_donor,b02,b03,b02,b03,3019,true,0.0,0.0,0.0,false,true,b03,0.6725651501272125,0.8056522715859131,0.9504488997393005,0.15229672792700494,0.2635195274955904,0.4898878103575721,0.18923552542317792,0.5779333674979871
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-8a52e034d6d640f02819,future_donor_cache_donor,b02,b03,b03,b03,3019,true,0.0,0.0,0.0,false,true,b03,0.6725651501272125,0.8056522715859131,0.9504488997393005,0.15229672792700494,0.2635195274955904,0.4898878103575721,0.18923552542317792,0.5779333674979871
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-f01f19f34780170efd94,future_recipient_cache_recipient,b03,b00,b03,b03,4021,true,0.0,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.48978681575687044,0.48978681575687044
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-e6c22fed12183ef33af3,future_donor_cache_recipient,b03,b00,b00,b03,4021,true,,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.48978681575687044,0.48978681575687044
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-7c95cb32dfa38147b110,future_recipient_cache_donor,b03,b00,b03,b00,4021,true,0.0,0.0,0.0,false,true,b00,0.6090439105987645,0.8205142267911594,0.9208947999682346,0.17011299563264776,0.3473204875263356,0.4363984359962885,0.1914851381285895,0.48978681575687044
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-f6dbd8fb31bba72a55e7,future_donor_cache_donor,b03,b00,b00,b00,4021,true,0.0,0.0,0.0,false,true,b00,0.6090439105987645,0.8205142267911594,0.9208947999682346,0.17011299563264776,0.3473204875263356,0.4363984359962885,0.1914851381285895,0.48978681575687044
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-29f77f552eb341e9c2d2,future_recipient_cache_recipient,b03,b01,b03,b03,4021,true,0.0,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.47148623853282007,0.47148623853282007
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-5107fe3e3838119d279f,future_donor_cache_recipient,b03,b01,b01,b03,4021,true,,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.47148623853282007,0.47148623853282007
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-6c72c893a215ac58261b,future_recipient_cache_donor,b03,b01,b03,b01,4021,true,0.0,0.0,0.0,false,true,b01,0.6855772325631484,0.8105724746306671,0.955264426928329,0.11832227734885128,0.25095595094577694,0.40007118065805086,0.14824600792788084,0.47148623853282007
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-1b1fedf74039d3a0c613,future_donor_cache_donor,b03,b01,b01,b01,4021,true,0.0,0.0,0.0,false,true,b01,0.6855772325631484,0.8105724746306671,0.955264426928329,0.11832227734885128,0.25095595094577694,0.40007118065805086,0.14824600792788084,0.47148623853282007
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-1cebbff0797b122ca317,future_recipient_cache_recipient,b03,b02,b03,b03,4021,true,0.0,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.5779333674979871,0.5779333674979871
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-b63a2889b4528bc6e2b4,future_donor_cache_recipient,b03,b02,b02,b03,4021,true,,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.5779333674979871,0.5779333674979871
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-8aaf17a3ca9e47468dcc,future_recipient_cache_donor,b03,b02,b03,b02,4021,true,0.0,0.0,0.0,false,true,b02,0.6486783856376038,0.7842071072475651,0.9428174185464572,0.16022446087574468,0.2772369098005104,0.48070755311900093,0.2030404836632888,0.5779333674979871
libero_spatial_task01_state005_wait30,libero_spatial,1,5,run-7cfc7bff2f5869357996,future_donor_cache_donor,b03,b02,b02,b02,4021,true,0.0,0.0,0.0,false,true,b02,0.6486783856376038,0.7842071072475651,0.9428174185464572,0.16022446087574468,0.2772369098005104,0.48070755311900093,0.2030404836632888,0.5779333674979871
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-bf7173f7f20cf07cbf12,future_recipient_cache_recipient,b00,b01,b00,b00,1009,true,0.0,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.4227511482739208,0.4227511482739208
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-a655b89a3bcf8292cd75,future_donor_cache_recipient,b00,b01,b01,b00,1009,true,,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.4227511482739208,0.4227511482739208
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-97e77f6bf45dda3b6c67,future_recipient_cache_donor,b00,b01,b00,b01,1009,true,0.0,0.0,0.0,false,true,b01,0.5947431666861802,0.8307937040826636,0.914219256118599,0.15567482007302855,0.3682422169842561,0.3841736979713402,0.17132279162927022,0.4227511482739208
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-082b6b1f9b32f3f55c38,future_donor_cache_donor,b00,b01,b01,b01,1009,true,0.0,0.0,0.0,false,true,b01,0.5947431666861802,0.8307937040826636,0.914219256118599,0.15567482007302855,0.3682422169842561,0.3841736979713402,0.17132279162927022,0.4227511482739208
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-7bd4d454056727af476e,future_recipient_cache_recipient,b00,b02,b00,b00,1009,true,0.0,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.4603582031327788,0.4603582031327788
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-ceb60f11ba59b210ecf2,future_donor_cache_recipient,b00,b02,b02,b00,1009,true,,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.4603582031327788,0.4603582031327788
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-90878ef9087ddf3c5337,future_recipient_cache_donor,b00,b02,b00,b02,1009,true,0.0,0.0,0.0,false,true,b02,0.6054180140188753,0.7732547160466814,0.9227643585789407,0.1486618600503719,0.32292649297593623,0.3857692902133741,0.1816490540548339,0.4603582031327788
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-d3fe1aacb177ffecdcaa,future_donor_cache_donor,b00,b02,b02,b02,1009,true,0.0,0.0,0.0,false,true,b02,0.6054180140188753,0.7732547160466814,0.9227643585789407,0.1486618600503719,0.32292649297593623,0.3857692902133741,0.1816490540548339,0.4603582031327788
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-7916be7783cebc060fff,future_recipient_cache_recipient,b00,b03,b00,b00,1009,true,0.0,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.45839662864402936,0.45839662864402936
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-ca6466f2751813aab921,future_donor_cache_recipient,b00,b03,b03,b00,1009,true,,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.45839662864402936,0.45839662864402936
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-adba7606d5498bcba568,future_recipient_cache_donor,b00,b03,b00,b03,1009,true,0.0,0.0,0.0,false,true,b03,0.5766051623831158,0.7744227738268052,0.907569714352675,0.16424300896560512,0.3582989025278129,0.3911465786631764,0.194082766148866,0.45839662864402936
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-aa483ca86aab3ea80df7,future_donor_cache_donor,b00,b03,b03,b03,1009,true,0.0,0.0,0.0,false,true,b03,0.5766051623831158,0.7744227738268052,0.907569714352675,0.16424300896560512,0.3582989025278129,0.3911465786631764,0.194082766148866,0.45839662864402936
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-064463ad7ef8ea0ae91d,future_recipient_cache_recipient,b01,b00,b01,b01,2017,true,0.0,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.4227511482739208,0.4227511482739208
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-b2ccee10caac0a604938,future_donor_cache_recipient,b01,b00,b00,b01,2017,true,,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.4227511482739208,0.4227511482739208
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-b4d4885bb8b3c7593838,future_recipient_cache_donor,b01,b00,b01,b00,2017,true,0.0,0.0,0.0,false,true,b00,0.5788083101911219,0.8189661646773171,0.9069805588895765,0.16077287309941035,0.3803014462665347,0.3817269103746868,0.1780592705101363,0.4227511482739208
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-d3a50b0896d444870eb9,future_donor_cache_donor,b01,b00,b00,b00,2017,true,0.0,0.0,0.0,false,true,b00,0.5788083101911219,0.8189661646773171,0.9069805588895765,0.16077287309941035,0.3803014462665347,0.3817269103746868,0.1780592705101363,0.4227511482739208
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-14fdb2ea42fbc499ee9a,future_recipient_cache_recipient,b01,b02,b01,b01,2017,true,0.0,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.5463567798856261,0.5463567798856261
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-2e44105cd4bd0c3c7050,future_donor_cache_recipient,b01,b02,b02,b01,2017,true,,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.5463567798856261,0.5463567798856261
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-e2b8fe0bebf1bfe14d81,future_recipient_cache_donor,b01,b02,b01,b02,2017,true,0.0,0.0,0.0,false,true,b02,0.6501190676016432,0.8302032926141754,0.9383234994991331,0.16714030399819665,0.3059178729935147,0.4834017242936417,0.1911598195685467,0.5463567798856261
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-298210c7d64d5823fbd5,future_donor_cache_donor,b01,b02,b02,b02,2017,true,0.0,0.0,0.0,false,true,b02,0.6501190676016432,0.8302032926141754,0.9383234994991331,0.16714030399819665,0.3059178729935147,0.4834017242936417,0.1911598195685467,0.5463567798856261
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-6ee84a5f7105f1fea0db,future_recipient_cache_recipient,b01,b03,b01,b01,2017,true,0.0,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.4023093607010972,0.4023093607010972
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-0c7ea925cdd1d7cd9dc3,future_donor_cache_recipient,b01,b03,b03,b01,2017,true,,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.4023093607010972,0.4023093607010972
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-6cd1f0dac0db3a369432,future_recipient_cache_donor,b01,b03,b01,b03,2017,true,0.0,0.0,0.0,false,true,b03,0.58886552841071,0.761162441552975,0.9154325386665471,0.13463135602524168,0.33464634228401263,0.33451156946738975,0.16540324642727064,0.4023093607010972
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-88d6fe054779d07e628f,future_donor_cache_donor,b01,b03,b03,b03,2017,true,0.0,0.0,0.0,false,true,b03,0.58886552841071,0.761162441552975,0.9154325386665471,0.13463135602524168,0.33464634228401263,0.33451156946738975,0.16540324642727064,0.4023093607010972
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-607370a0e61264003903,future_recipient_cache_recipient,b02,b00,b02,b02,3019,true,0.0,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.4603582031327788,0.4603582031327788
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-137058f47624569355cc,future_donor_cache_recipient,b02,b00,b00,b02,3019,true,,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.4603582031327788,0.4603582031327788
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-925cf801ec81361fcfdb,future_recipient_cache_donor,b02,b00,b02,b00,3019,true,0.0,0.0,0.0,false,true,b00,0.5859737036803797,0.7667737416078229,0.9132367394522822,0.15748240246198725,0.3420866651018824,0.3865269175522687,0.19060040182341983,0.4603582031327788
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-32df582c50516ee3b376,future_donor_cache_donor,b02,b00,b00,b00,3019,true,0.0,0.0,0.0,false,true,b00,0.5859737036803797,0.7667737416078229,0.9132367394522822,0.15748240246198725,0.3420866651018824,0.3865269175522687,0.19060040182341983,0.4603582031327788
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-ef268df94f2fcf375fe3,future_recipient_cache_recipient,b02,b01,b02,b02,3019,true,0.0,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.5463567798856261,0.5463567798856261
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-792aaca5ac8800a20a95,future_donor_cache_recipient,b02,b01,b01,b02,3019,true,,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.5463567798856261,0.5463567798856261
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-172b25579ff44f67c555,future_recipient_cache_donor,b02,b01,b02,b01,3019,true,0.0,0.0,0.0,false,true,b01,0.6531103507028797,0.8318557672164824,0.9394589847316159,0.1657721973115748,0.3034138193476384,0.4837784785628749,0.1895255117656288,0.5463567798856261
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-b34291affc4a77d797cd,future_donor_cache_donor,b02,b01,b01,b01,3019,true,0.0,0.0,0.0,false,true,b01,0.6531103507028797,0.8318557672164824,0.9394589847316159,0.1657721973115748,0.3034138193476384,0.4837784785628749,0.1895255117656288,0.5463567798856261
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-95088b28f78db7546f9d,future_recipient_cache_recipient,b02,b03,b02,b02,3019,true,0.0,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.6645534495707245,0.6645534495707245
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-392dd68a74b00b73ec01,future_donor_cache_recipient,b02,b03,b03,b02,3019,true,,0.0,0.0,false,false,b02,0.0,0.0,0.0,0.0,0.0,0.0,0.6645534495707245,0.6645534495707245
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-b4e4aebd9290b453a215,future_recipient_cache_donor,b02,b03,b02,b03,3019,true,0.0,0.0,0.0,false,true,b03,0.6787346818793786,0.7933044101680533,0.955150719024435,0.16344278044232102,0.24594376953110192,0.5519476369921069,0.21349797538449516,0.6645534495707245
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-f4ff2024d59058d675ef,future_donor_cache_donor,b02,b03,b03,b03,3019,true,0.0,0.0,0.0,false,true,b03,0.6787346818793786,0.7933044101680533,0.955150719024435,0.16344278044232102,0.24594376953110192,0.5519476369921069,0.21349797538449516,0.6645534495707245
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-c17b15d1f7fc122f5f5c,future_recipient_cache_recipient,b03,b00,b03,b03,4021,true,0.0,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.45839662864402936,0.45839662864402936
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-429c5cbc5068669daea2,future_donor_cache_recipient,b03,b00,b00,b03,4021,true,,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.45839662864402936,0.45839662864402936
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-4e105b9fbae482321417,future_recipient_cache_donor,b03,b00,b03,b00,4021,true,0.0,0.0,0.0,false,true,b00,0.5642991102837701,0.7688016892913748,0.9013970755080525,0.169285947214959,0.3693001576292547,0.39096654742125636,0.19972381894312383,0.45839662864402936
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-8a5e0c4915876af00477,future_donor_cache_donor,b03,b00,b00,b00,4021,true,0.0,0.0,0.0,false,true,b00,0.5642991102837701,0.7688016892913748,0.9013970755080525,0.169285947214959,0.3693001576292547,0.39096654742125636,0.19972381894312383,0.45839662864402936
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-f8007dc9a0b33aabc280,future_recipient_cache_recipient,b03,b01,b03,b03,4021,true,0.0,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.4023093607010972,0.4023093607010972
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-23722532d0d8f6391168,future_donor_cache_recipient,b03,b01,b01,b03,4021,true,,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.4023093607010972,0.4023093607010972
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-1cdee049a320b8395926,future_recipient_cache_donor,b03,b01,b03,b01,4021,true,0.0,0.0,0.0,false,true,b01,0.6141158923836271,0.7742609645454295,0.9271233672209915,0.12590961108281096,0.31296714265706016,0.33597733017534703,0.15524478863985638,0.4023093607010972
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-7313632afae47fad68ae,future_donor_cache_donor,b03,b01,b01,b01,4021,true,0.0,0.0,0.0,false,true,b01,0.6141158923836271,0.7742609645454295,0.9271233672209915,0.12590961108281096,0.31296714265706016,0.33597733017534703,0.15524478863985638,0.4023093607010972
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-711b69abac15c7dfbae4,future_recipient_cache_recipient,b03,b02,b03,b03,4021,true,0.0,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.6645534495707245,0.6645534495707245
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-ce02241b714e750f8218,future_donor_cache_recipient,b03,b02,b02,b03,4021,true,,0.0,0.0,false,false,b03,0.0,0.0,0.0,0.0,0.0,0.0,0.6645534495707245,0.6645534495707245
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-0450df6af96a2c49c78b,future_recipient_cache_donor,b03,b02,b03,b02,4021,true,0.0,0.0,0.0,false,true,b02,0.6989181008463913,0.8074275532980756,0.96128770865466,0.15380667547743385,0.23144364923060282,0.5581874822613078,0.20008501468583567,0.6645534495707245
libero_spatial_task01_state006_wait30,libero_spatial,1,6,run-eebcc3f3598a3c4ac358,future_donor_cache_donor,b03,b02,b02,b02,4021,true,0.0,0.0,0.0,false,true,b02,0.6989181008463913,0.8074275532980756,0.96128770865466,0.15380667547743385,0.23144364923060282,0.5581874822613078,0.20008501468583567,0.6645534495707245
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-a6003fbc1504ae0ecca1,future_recipient_cache_recipient,b00,b01,b00,b00,1009,true,0.0,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.621580028006299,0.621580028006299
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-6803ba012373b2f33763,future_donor_cache_recipient,b00,b01,b01,b00,1009,true,,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.621580028006299,0.621580028006299
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-33a896fb9cdb48c33813,future_recipient_cache_donor,b00,b01,b00,b01,1009,true,0.0,0.0,0.0,false,true,b01,0.641942616837431,0.8618426417566233,0.9337618424597334,0.20532627201270923,0.3303295839013484,0.5737053593761579,0.22256131825405173,0.621580028006299
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-07702624bbe17e6188ac,future_donor_cache_donor,b00,b01,b01,b01,1009,true,0.0,0.0,0.0,false,true,b01,0.641942616837431,0.8618426417566233,0.9337618424597334,0.20532627201270923,0.3303295839013484,0.5737053593761579,0.22256131825405173,0.621580028006299
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-b7db1ecd9d02f35bb0c9,future_recipient_cache_recipient,b00,b02,b00,b00,1009,true,0.0,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.5423879965210581,0.5423879965210581
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-4d628bbe609419011435,future_donor_cache_recipient,b00,b02,b02,b00,1009,true,,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.5423879965210581,0.5423879965210581
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-2b834e293e62e51257c1,future_recipient_cache_donor,b00,b02,b00,b02,1009,true,0.0,0.0,0.0,false,true,b02,0.4891759161061858,0.7373035390719807,0.8596877012801486,0.2376203076195905,0.43810023293973277,0.4651742589659536,0.27706485143787074,0.5423879965210581
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-52e1c85ecfef303bea7f,future_donor_cache_donor,b00,b02,b02,b02,1009,true,0.0,0.0,0.0,false,true,b02,0.4891759161061858,0.7373035390719807,0.8596877012801486,0.2376203076195905,0.43810023293973277,0.4651742589659536,0.27706485143787074,0.5423879965210581
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-72e7d73035077d322fe9,future_recipient_cache_recipient,b00,b03,b00,b00,1009,true,0.0,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.506865963570141,0.506865963570141
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-d0388e23946689698323,future_donor_cache_recipient,b00,b03,b03,b00,1009,true,,0.0,0.0,false,false,b00,0.0,0.0,0.0,0.0,0.0,0.0,0.506865963570141,0.506865963570141
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-303cf601a3ec0918bc32,future_recipient_cache_donor,b00,b03,b00,b03,1009,true,0.0,0.0,0.0,false,true,b03,0.46653126439730563,0.712085633254685,0.8458290082116126,0.22763542249331722,0.4491037845389211,0.4267197827693687,0.27039714470580445,0.506865963570141
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-8a1a58151f9feac1ebfe,future_donor_cache_donor,b00,b03,b03,b03,1009,true,0.0,0.0,0.0,false,true,b03,0.46653126439730563,0.712085633254685,0.8458290082116126,0.22763542249331722,0.4491037845389211,0.4267197827693687,0.27039714470580445,0.506865963570141
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-3119e770bfa761f0247c,future_recipient_cache_recipient,b01,b00,b01,b01,2017,true,0.0,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.621580028006299,0.621580028006299
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-90757dd172d7ae7d1336,future_donor_cache_recipient,b01,b00,b00,b01,2017,true,,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.621580028006299,0.621580028006299
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-5c3173ffccfc314ba28e,future_recipient_cache_donor,b01,b00,b01,b00,2017,true,0.0,0.0,0.0,false,true,b00,0.6176438032364018,0.8533726942873103,0.9240151279227513,0.21949494466662903,0.3531241912174255,0.5740592412240924,0.23766497549269933,0.621580028006299
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-5d058c2a5761c713cf76,future_donor_cache_donor,b01,b00,b00,b00,2017,true,0.0,0.0,0.0,false,true,b00,0.6176438032364018,0.8533726942873103,0.9240151279227513,0.21949494466662903,0.3531241912174255,0.5740592412240924,0.23766497549269933,0.621580028006299
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-0afb34de8d5eb7758812,future_recipient_cache_recipient,b01,b02,b01,b01,2017,true,0.0,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.5726847025502061,0.5726847025502061
libero_spatial_task02_state004_wait30,libero_spatial,2,4,run-73c87b16a0b1505f5839,future_donor_cache_recipient,b01,b02,b02,b01,2017,true,,0.0,0.0,false,false,b01,0.0,0.0,0.0,0.0,0.0,0.0,0.5726847025502061,0.5726847025502061
