action_donor_steering,action_l2_from_baseline,contrast,direction,gate,initial_state_index,max_abs_from_baseline,physical_endpoint_donor_steering,prefix_chunks,primary_pixel_donor_preference,proprio_endpoint_donor_steering,task_id,unit_id
0.4481379144117706,0.16138164699077606,block27_future_gate1,reverse,1.0,10,0.057367414236068726,0.6678246440732464,0,2.850677490234375,0.6678246440732464,4,task04_state10_prefix00
0.23428193022357235,0.11027500778436661,block27_current_gate1,reverse,1.0,10,0.02689000964164734,0.25675860258266603,0,0.3778279622395835,0.25675860258266603,4,task04_state10_prefix00
0.07861051539754552,0.058108482509851456,block27_random_gate1,reverse,1.0,10,0.011758513748645782,0.04761740824714485,0,0.14389038085937456,0.04761740824714485,4,task04_state10_prefix00
0.039724659493767654,0.019556645303964615,block0_future_gate1,reverse,1.0,10,0.005911320447921753,0.03321633174751772,0,0.11583455403645848,0.03321633174751772,4,task04_state10_prefix00
0.0,0.0,block27_all_key_control,reverse,1.0,10,0.0,0.0,0,0.0,0.0,4,task04_state10_prefix00
0.0,0.0,block0_all_key_control,reverse,1.0,10,0.0,0.0,0,0.0,0.0,4,task04_state10_prefix00
-0.10211599131951718,-0.04488688334822655,block27_future_gate1_minus_block27_current_gate1,forward,1.0,10,-0.004257634282112122,-0.06952796993819813,0,-0.5849100748697917,-0.06952796993819813,4,task04_state10_prefix00
-0.0013002003963220876,-0.003669779747724533,block27_future_gate1_minus_block27_random_gate1,forward,1.0,10,0.006260290741920471,0.060261890638660276,0,-0.10121663411458304,0.060261890638660276,4,task04_state10_prefix00
0.09506286500190525,0.05722669139504433,block27_future_gate1_minus_block27_all_key_control,forward,1.0,10,0.020621925592422485,0.16396123891808584,0,0.3208109537760415,0.16396123891808584,4,task04_state10_prefix00
-0.012460577470586445,0.02350824698805809,block27_future_gate1_minus_block0_future_gate1,forward,1.0,10,0.00901082158088684,0.04939529585411297,0,-0.2538757324218748,0.04939529585411297,4,task04_state10_prefix00
0.21385598418819823,0.051106639206409454,block27_future_gate1_minus_block27_current_gate1,reverse,1.0,10,0.030477404594421387,0.41106604149058035,0,2.4728495279947915,0.41106604149058035,4,task04_state10_prefix00
0.36952739901422504,0.1032731644809246,block27_future_gate1_minus_block27_random_gate1,reverse,1.0,10,0.04560890048742294,0.6202072358261015,0,2.7067871093750004,0.6202072358261015,4,task04_state10_prefix00
0.4481379144117706,0.16138164699077606,block27_future_gate1_minus_block27_all_key_control,reverse,1.0,10,0.057367414236068726,0.6678246440732464,0,2.850677490234375,0.6678246440732464,4,task04_state10_prefix00
0.40841325491800295,0.14182500168681145,block27_future_gate1_minus_block0_future_gate1,reverse,1.0,10,0.05145609378814697,0.6346083123257287,0,2.7348429361979165,0.6346083123257287,4,task04_state10_prefix00
0.12804394795433469,0.026446936652064323,block27_future_gate0.25,forward,0.25,27,0.011318862438201904,0.016216175015019287,3,0.40022786458333326,0.12767556571111793,4,task04_state27_prefix03
0.2189126109680412,0.04282872751355171,block27_future_gate0.5,forward,0.5,27,0.020611554384231567,0.36782624363625005,3,0.7651570638020835,0.208696355383521,4,task04_state27_prefix03
0.39335712926912103,0.07136907428503036,block27_future_gate0.75,forward,0.75,27,0.0366111695766449,0.4968573224614735,3,1.1408284505208335,0.38571738409792944,4,task04_state27_prefix03
0.4457787018732871,0.08430632948875427,block27_future_gate1,forward,1.0,27,0.04396048188209534,0.18894833934250432,3,1.1996663411458335,0.41536301561076144,4,task04_state27_prefix03
0.2002114213598477,0.07701516151428223,block27_current_gate1,forward,1.0,27,0.016817212104797363,0.7256920929545598,3,0.1940816243489587,0.6152126680296627,4,task04_state27_prefix03
0.004147446358203672,0.05629926919937134,block27_random_gate1,forward,1.0,27,0.012493312358856201,0.14263901273830568,3,0.12917073567708348,0.02887705161645091,4,task04_state27_prefix03
0.006847667013262335,0.013284118846058846,block0_future_gate1,forward,1.0,27,0.0031981468200683594,0.017587483651051276,3,0.2697448730468752,0.04873061411393079,4,task04_state27_prefix03
0.0,0.0,block27_all_key_control,forward,1.0,27,0.0,0.0,3,0.0,0.0,4,task04_state27_prefix03
0.0,0.0,block0_all_key_control,forward,1.0,27,0.0,0.0,3,0.0,0.0,4,task04_state27_prefix03
0.024666923503121597,0.019380751997232437,block27_future_gate0.25,reverse,0.25,27,0.005158424377441406,0.09138473364058639,3,0.31557210286458304,0.08046551762009924,4,task04_state27_prefix03
0.06014529300961003,0.03256617486476898,block27_future_gate0.5,reverse,0.5,27,0.010712720453739166,0.15616790650568182,3,0.4650777180989578,0.14035779719465855,4,task04_state27_prefix03
0.010641616727277835,0.04755028337240219,block27_future_gate0.75,reverse,0.75,27,0.013743788003921509,0.18719730487441805,3,0.5726928710937498,0.14346272912408697,4,task04_state27_prefix03
0.0669483345673701,0.0616188608109951,block27_future_gate1,reverse,1.0,27,0.01618322730064392,0.2855699122377109,3,0.7721862792968748,0.24963080543765934,4,task04_state27_prefix03
0.05602375542980791,0.06811963766813278,block27_current_gate1,reverse,1.0,27,0.015329241752624512,0.3678257252525064,3,0.7111918131510415,0.41387373168239794,4,task04_state27_prefix03
0.010517103160369579,0.05243484675884247,block27_random_gate1,reverse,1.0,27,0.012234091758728027,0.026300335605538242,3,0.22804768880208304,0.0340755409316371,4,task04_state27_prefix03
0.008273140894905459,0.014037207700312138,block0_future_gate1,reverse,1.0,27,0.0040283203125,0.010287452706183448,3,0.08930460611979152,0.05284418767160611,4,task04_state27_prefix03
0.0,0.0,block27_all_key_control,reverse,1.0,27,0.0,0.0,3,0.0,0.0,4,task04_state27_prefix03
0.0,0.0,block0_all_key_control,reverse,1.0,27,0.0,0.0,3,0.0,0.0,4,task04_state27_prefix03
0.2455672805134394,0.007291167974472046,block27_future_gate1_minus_block27_current_gate1,forward,1.0,27,0.027143269777297974,-0.5367437536120555,3,1.0055847167968748,-0.19984965241890124,4,task04_state27_prefix03
0.4416312555150834,0.028007060289382935,block27_future_gate1_minus_block27_random_gate1,forward,1.0,27,0.031467169523239136,0.04630932660419865,3,1.07049560546875,0.3864859639943105,4,task04_state27_prefix03
0.4457787018732871,0.08430632948875427,block27_future_gate1_minus_block27_all_key_control,forward,1.0,27,0.04396048188209534,0.18894833934250432,3,1.1996663411458335,0.41536301561076144,4,task04_state27_prefix03
0.43893103486002477,0.07102221064269543,block27_future_gate1_minus_block0_future_gate1,forward,1.0,27,0.04076233506202698,0.17136085569145304,3,0.9299214680989583,0.36663240149683063,4,task04_state27_prefix03
0.01092457913756218,-0.00650077685713768,block27_future_gate1_minus_block27_current_gate1,reverse,1.0,27,0.0008539855480194092,-0.08225581301479551,3,0.06099446614583326,-0.1642429262447386,4,task04_state27_prefix03
0.056431231407000515,0.009184014052152634,block27_future_gate1_minus_block27_random_gate1,reverse,1.0,27,0.0039491355419158936,0.25926957663217265,3,0.5441385904947917,0.21555526450602225,4,task04_state27_prefix03
0.0669483345673701,0.0616188608109951,block27_future_gate1_minus_block27_all_key_control,reverse,1.0,27,0.01618322730064392,0.2855699122377109,3,0.7721862792968748,0.24963080543765934,4,task04_state27_prefix03
0.05867519367246463,0.047581653110682964,block27_future_gate1_minus_block0_future_gate1,reverse,1.0,27,0.012154906988143921,0.2752824595315274,3,0.6828816731770833,0.19678661776605322,4,task04_state27_prefix03
0.031445685840934344,0.011326102539896965,block27_future_gate0.25,forward,0.25,43,0.00280606746673584,0.1603523492555785,6,0.07471720377604152,0.15996732194001165,4,task04_state43_prefix06
0.06918845464001198,0.02006739377975464,block27_future_gate0.5,forward,0.5,43,0.004735216498374939,0.41834831575447595,6,0.08123779296874989,0.42165570913352,4,task04_state43_prefix06
0.1300056854721105,0.030274782329797745,block27_future_gate0.75,forward,0.75,43,0.007678613066673279,0.6363581571291645,6,0.11165364583333315,0.6489912278438422,4,task04_state43_prefix06
0.16796616341797424,0.03833859786391258,block27_future_gate1,forward,1.0,43,0.008788947016000748,0.8691317712321983,6,0.11650594075520815,0.8829060604822977,4,task04_state43_prefix06
0.0050472853492168415,0.06423399597406387,block27_current_gate1,forward,1.0,43,0.023996666073799133,0.8793422948493539,6,0.07980346679687489,0.9170748887216776,4,task04_state43_prefix06
0.1928988912124219,0.05419480800628662,block27_random_gate1,forward,1.0,43,0.013298586010932922,0.8697581514226415,6,0.06138102213541663,0.8739762069834461,4,task04_state43_prefix06
0.04565146685416105,0.010329746641218662,block0_future_gate1,forward,1.0,43,0.0027897506952285767,0.09173750874146014,6,0.018371582031249778,0.10141801994238285,4,task04_state43_prefix06
0.0,0.0,block27_all_key_control,forward,1.0,43,0.0,0.0,6,0.0,0.0,4,task04_state43_prefix06
0.0,0.0,block0_all_key_control,forward,1.0,43,0.0,0.0,6,0.0,0.0,4,task04_state43_prefix06
0.04864392468966073,0.013858888298273087,block27_future_gate0.25,reverse,0.25,43,0.005385007709264755,0.1944925692435112,6,0.04222615559895826,0.1955816131376965,4,task04_state43_prefix06
0.09301674724912087,0.02260327897965908,block27_future_gate0.5,reverse,0.5,43,0.0074402764439582825,0.40867915117174697,6,0.05766805013020826,0.4155661952933365,4,task04_state43_prefix06
0.10491022607490036,0.030838394537568092,block27_future_gate0.75,reverse,0.75,43,0.008999060839414597,0.5724619612919776,6,0.09878540039062489,0.5852816050259503,4,task04_state43_prefix06
0.10835334979982537,0.03769797459244728,block27_future_gate1,reverse,1.0,43,0.010235864669084549,0.7236421117983056,6,0.10454305013020837,0.7458009443152618,4,task04_state43_prefix06
0.18631074199074457,0.07313356548547745,block27_current_gate1,reverse,1.0,43,0.02736714482307434,1.2402708419416753,6,0.15943400065104163,1.3019743171904026,4,task04_state43_prefix06
0.26597258758823517,0.056064944714307785,block27_random_gate1,reverse,1.0,43,0.013420462608337402,1.0774991531538285,6,0.1516723632812499,1.1058148932893372,4,task04_state43_prefix06
0.08527527939707334,0.011113735847175121,block0_future_gate1,reverse,1.0,43,0.003566451370716095,0.1774135192656577,6,0.159759521484375,0.18383538617683773,4,task04_state43_prefix06
0.0,0.0,block27_all_key_control,reverse,1.0,43,0.0,0.0,6,0.0,0.0,4,task04_state43_prefix06
0.0,0.0,block0_all_key_control,reverse,1.0,43,0.0,0.0,6,0.0,0.0,4,task04_state43_prefix06
0.1629188780687574,-0.02589539811015129,block27_future_gate1_minus_block27_current_gate1,forward,1.0,43,-0.015207719057798386,-0.010210523617155576,6,0.03670247395833326,-0.034168828239379945,4,task04_state43_prefix06
-0.024932727794447662,-0.01585621014237404,block27_future_gate1_minus_block27_random_gate1,forward,1.0,43,-0.004509638994932175,-0.0006263801904431432,6,0.05512491861979152,0.008929853498851559,4,task04_state43_prefix06
