action_donor_steering,contrast,direction,future_noise_seed,initial_state_index,physical_endpoint_donor_steering,prefix_chunks,primary_pixel_donor_preference,proprio_endpoint_donor_steering,task_id,unit_id
-0.0813441662178689,semantic_primary_donor_minus_recipient,reverse,409,43,-0.07432627718705163,6,-0.03026326497395837,-0.062456348350297966,0,task00_state43_prefix06
-0.06383276711711032,semantic_proprio_donor_minus_recipient,reverse,409,43,-0.10571293561602485,6,-0.01966349283854163,-0.11171032494829719,0,task00_state43_prefix06
-0.016467726088012405,semantic_all_donor_minus_gaussian,reverse,409,43,-0.046970980122728864,6,0.023956298828125,-0.0689242380300335,0,task00_state43_prefix06
0.02522303140845114,semantic_all_donor_minus_natural_control,reverse,409,43,0.006369314692774707,6,0.008880615234375056,-0.01644399354877847,0,task00_state43_prefix06
-0.10760840293563713,semantic_all_donor_minus_shuffled,reverse,409,43,-0.1944479962200759,6,0.046986897786458315,-0.22246663600500963,0,task00_state43_prefix06
0.036996970295152976,semantic_all_donor_minus_recipient,reverse,419,43,0.08667303943721505,6,0.007171630859375,0.07413824762964738,0,task00_state43_prefix06
0.06335795330285421,semantic_wrist_donor_minus_recipient,reverse,419,43,0.08529473605132282,6,0.02559407552083337,0.09469946199306545,0,task00_state43_prefix06
0.057968862375874744,semantic_primary_donor_minus_recipient,reverse,419,43,0.10440035183950161,6,0.059733072916666685,0.09624868592513239,0,task00_state43_prefix06
-0.0049268467055335365,semantic_proprio_donor_minus_recipient,reverse,419,43,-0.05871430337300634,6,-0.002848307291666713,-0.06660031594009087,0,task00_state43_prefix06
-0.0029977950352438887,semantic_all_donor_minus_gaussian,reverse,419,43,-0.05430494988443524,6,0.004872639973958315,-0.07205404245654423,0,task00_state43_prefix06
0.035008681272700126,semantic_all_donor_minus_natural_control,reverse,419,43,0.0492576767389693,6,0.015177408854166685,0.05133252146929901,0,task00_state43_prefix06
0.05583145127075739,semantic_all_donor_minus_shuffled,reverse,419,43,0.07853448397733265,6,0.07448323567708331,0.07768600450085905,0,task00_state43_prefix06
0.516703556251769,semantic_all_donor_minus_recipient,forward,401,10,0.5761041239674164,0,2.568145751953125,0.5761041239674164,1,task01_state10_prefix00
0.43907471719477953,semantic_wrist_donor_minus_recipient,forward,401,10,0.4827614886274179,0,2.123748779296875,0.4827614886274179,1,task01_state10_prefix00
0.1771033558569397,semantic_primary_donor_minus_recipient,forward,401,10,0.18880773052767758,0,0.9741414388020835,0.18880773052767758,1,task01_state10_prefix00
-0.022926400783102787,semantic_proprio_donor_minus_recipient,forward,401,10,-0.019338418518547312,0,-0.04860432942708304,-0.019338418518547312,1,task01_state10_prefix00
0.5095771274508205,semantic_all_donor_minus_gaussian,forward,401,10,0.5624531434647417,0,2.542653401692708,0.5624531434647417,1,task01_state10_prefix00
0.05518749733314221,semantic_all_donor_minus_natural_control,forward,401,10,0.05596942525391313,0,0.119964599609375,0.05596942525391313,1,task01_state10_prefix00
0.1734633545944615,semantic_all_donor_minus_shuffled,forward,401,10,0.1918791531490488,0,0.9406229654947916,0.1918791531490488,1,task01_state10_prefix00
0.5645170971377185,semantic_all_donor_minus_recipient,forward,409,10,0.6412526308214344,0,2.84375,0.6412526308214344,1,task01_state10_prefix00
0.4256964605331759,semantic_wrist_donor_minus_recipient,forward,409,10,0.4733661264302669,0,1.9339904785156248,0.4733661264302669,1,task01_state10_prefix00
0.2295978431851179,semantic_primary_donor_minus_recipient,forward,409,10,0.2574159018338277,0,0.3659057617187498,0.2574159018338277,1,task01_state10_prefix00
-0.002931103563410937,semantic_proprio_donor_minus_recipient,forward,409,10,0.006055008304710813,0,-0.015014648437500444,0.006055008304710813,1,task01_state10_prefix00
0.5669825900699299,semantic_all_donor_minus_gaussian,forward,409,10,0.6360069187166633,0,2.771189371744792,0.6360069187166633,1,task01_state10_prefix00
0.05772019373554582,semantic_all_donor_minus_natural_control,forward,409,10,0.049827819486598424,0,0.22844441731770826,0.049827819486598424,1,task01_state10_prefix00
0.3240966765333402,semantic_all_donor_minus_shuffled,forward,409,10,0.3532533147794905,0,1.5249023437500002,0.3532533147794905,1,task01_state10_prefix00
0.6212335816073015,semantic_all_donor_minus_recipient,forward,419,10,0.7081595465037189,0,3.10101318359375,0.7081595465037189,1,task01_state10_prefix00
0.5110010179031388,semantic_wrist_donor_minus_recipient,forward,419,10,0.5563626751646336,0,2.468159993489583,0.5563626751646336,1,task01_state10_prefix00
0.2619321945916959,semantic_primary_donor_minus_recipient,forward,419,10,0.2928338194197812,0,0.8808085123697917,0.2928338194197812,1,task01_state10_prefix00
0.007600329715331776,semantic_proprio_donor_minus_recipient,forward,419,10,0.009954692919453698,0,0.019327799479166963,0.009954692919453698,1,task01_state10_prefix00
0.6165667145953567,semantic_all_donor_minus_gaussian,forward,419,10,0.6983983633776257,0,3.023295084635416,0.6983983633776257,1,task01_state10_prefix00
0.05278783683839905,semantic_all_donor_minus_natural_control,forward,419,10,0.0451457054650205,0,0.16679890950520804,0.0451457054650205,1,task01_state10_prefix00
0.3809204318389773,semantic_all_donor_minus_shuffled,forward,419,10,0.45030897814530524,0,2.1124979654947915,0.45030897814530524,1,task01_state10_prefix00
0.48876334877743904,semantic_all_donor_minus_recipient,reverse,401,10,0.5421246705290009,0,2.54058837890625,0.5421246705290009,1,task01_state10_prefix00
0.4223138340212401,semantic_wrist_donor_minus_recipient,reverse,401,10,0.4681246288040327,0,2.0465087890625,0.4681246288040327,1,task01_state10_prefix00
0.0919699100250242,semantic_primary_donor_minus_recipient,reverse,401,10,0.10038392151835988,0,-0.05097452799479196,0.10038392151835988,1,task01_state10_prefix00
-0.0006937471543947589,semantic_proprio_donor_minus_recipient,reverse,401,10,-0.004068256646332171,0,0.0024210611979165186,-0.004068256646332171,1,task01_state10_prefix00
0.49104888085669346,semantic_all_donor_minus_gaussian,reverse,401,10,0.5431178535320605,0,2.529693603515625,0.5431178535320605,1,task01_state10_prefix00
0.08853176672709462,semantic_all_donor_minus_natural_control,reverse,401,10,0.09813749491051682,0,0.5436706542968749,0.09813749491051682,1,task01_state10_prefix00
0.3579887680748296,semantic_all_donor_minus_shuffled,reverse,401,10,0.3977281591212326,0,1.7184956868489583,0.3977281591212326,1,task01_state10_prefix00
0.5847337411976877,semantic_all_donor_minus_recipient,reverse,409,10,0.659532015659638,0,2.8652445475260415,0.659532015659638,1,task01_state10_prefix00
0.4506824984769888,semantic_wrist_donor_minus_recipient,reverse,409,10,0.5019601883662137,0,2.11328125,0.5019601883662137,1,task01_state10_prefix00
0.1301157301888337,semantic_primary_donor_minus_recipient,reverse,409,10,0.14737832238115278,0,0.6324157714843754,0.14737832238115278,1,task01_state10_prefix00
-0.012379196098941897,semantic_proprio_donor_minus_recipient,reverse,409,10,-0.009832122991607514,0,0.004302978515625,-0.009832122991607514,1,task01_state10_prefix00
0.5769337960238807,semantic_all_donor_minus_gaussian,reverse,409,10,0.6446292442839155,0,2.882354736328125,0.6446292442839155,1,task01_state10_prefix00
0.12767777481437548,semantic_all_donor_minus_natural_control,reverse,409,10,0.14068977331262555,0,0.6033020019531251,0.14068977331262555,1,task01_state10_prefix00
0.2732644528484287,semantic_all_donor_minus_shuffled,reverse,409,10,0.30150270007344393,0,1.2721964518229167,0.30150270007344393,1,task01_state10_prefix00
0.6502354829943435,semantic_all_donor_minus_recipient,reverse,419,10,0.7248322309557442,0,3.21160888671875,0.7248322309557442,1,task01_state10_prefix00
0.5065662783690722,semantic_wrist_donor_minus_recipient,reverse,419,10,0.5513501468722138,0,2.297342936197917,0.5513501468722138,1,task01_state10_prefix00
0.1433025578858899,semantic_primary_donor_minus_recipient,reverse,419,10,0.15457320707834352,0,-0.15184529622395804,0.15457320707834352,1,task01_state10_prefix00
-0.003111018189417246,semantic_proprio_donor_minus_recipient,reverse,419,10,-0.0042362477552014815,0,0.04203287760416652,-0.0042362477552014815,1,task01_state10_prefix00
0.6395193426000126,semantic_all_donor_minus_gaussian,reverse,419,10,0.7191289888164515,0,3.133341471354167,0.7191289888164515,1,task01_state10_prefix00
0.12614006649236353,semantic_all_donor_minus_natural_control,reverse,419,10,0.1504187232455284,0,0.5381978352864583,0.1504187232455284,1,task01_state10_prefix00
0.27213671898727,semantic_all_donor_minus_shuffled,reverse,419,10,0.2945422099346505,0,1.0531819661458333,0.2945422099346505,1,task01_state10_prefix00
0.035525934638809,semantic_all_donor_minus_recipient,forward,401,27,-1.0221709445274474,3,-8.026326497395834,-1.0221709445274474,1,task01_state27_prefix03
-0.06267676769548239,semantic_wrist_donor_minus_recipient,forward,401,27,1.0204442406138,3,6.822713216145833,1.0204442406138,1,task01_state27_prefix03
0.0003137572381647982,semantic_primary_donor_minus_recipient,forward,401,27,0.009340959049104702,3,-0.021464029947916075,0.009340959049104702,1,task01_state27_prefix03
0.014915091456799964,semantic_proprio_donor_minus_recipient,forward,401,27,-0.005115818966794897,3,-0.03170776367187411,-0.005115818966794897,1,task01_state27_prefix03
0.0424415915575337,semantic_all_donor_minus_gaussian,forward,401,27,-0.019107347889395353,3,-0.10441080729166652,-0.019107347889395353,1,task01_state27_prefix03
0.05985233366441378,semantic_all_donor_minus_natural_control,forward,401,27,-0.002046544519173855,3,0.02374267578125,-0.002046544519173855,1,task01_state27_prefix03
0.10787347032072603,semantic_all_donor_minus_shuffled,forward,401,27,-1.0315077617590147,3,-8.010884602864582,-1.0315077617590147,1,task01_state27_prefix03
0.021675335451796965,semantic_all_donor_minus_recipient,forward,409,27,-0.01985905592568081,3,-0.11996459960937544,-0.01985905592568081,1,task01_state27_prefix03
-0.02830814901802633,semantic_wrist_donor_minus_recipient,forward,409,27,0.0024326821509269847,3,-0.062479654947916075,0.0024326821509269847,1,task01_state27_prefix03
0.002389451534801884,semantic_primary_donor_minus_recipient,forward,409,27,-0.009452849425648724,3,-0.009175618489583037,-0.009452849425648724,1,task01_state27_prefix03
