suite,task_id,condition,n_tasks,n_states,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_10,9,shuffled_cache,,3,36,36,0,0,0.2222222222222222,-14.348014023875821,0.4396388325779612,0.032618368739379365,11.465592434706485,15.322607290309145,11.484922041826463
libero_10,9,donor_latent,,3,36,36,0,0,1.0,0.7359971315615709,0.9488356785638027,0.9635353176672342,0.1925057877493679,0.256944110735892,0.19785684889733024
libero_10,9,donor_cache,,3,36,36,0,0,1.0,0.7359971315615709,0.9488356785638027,0.9635353176672342,0.1925057877493679,0.256944110735892,0.19785684889733024
libero_goal,0,first_frame,,3,36,36,0,0,0.1111111111111111,-0.36977032252233144,0.33389911652287957,0.2590814984192101,0.6583009527555067,1.140193738257581,0.7975181477044956
libero_goal,0,wrong_latent,,3,36,36,0,0,0.0,-0.01084952588860656,0.4270894149561912,0.45986233526880943,0.45209153165751353,0.799671907068503,0.579848673923694
libero_goal,0,shuffled_cache,,3,36,36,0,0,0.2222222222222222,-7.602476182348962,0.34557811365131336,0.051290325932416614,4.756319302043451,8.49137761452946,4.822888862996472
libero_goal,0,donor_latent,,3,36,36,0,0,1.0,0.6478804463691029,0.8541246087793665,0.9359239515839195,0.1798892719421791,0.3138463114465577,0.20175314195363991
libero_goal,0,donor_cache,,3,36,36,0,0,1.0,0.6478804463691029,0.8541246087793665,0.9359239515839195,0.1798892719421791,0.3138463114465577,0.20175314195363991
libero_goal,1,first_frame,,3,36,36,0,0,0.2222222222222222,-0.3449361718218025,0.3420765387703495,0.25041483715513585,0.6588094662948379,1.1076808133738794,0.804127361929248
libero_goal,1,wrong_latent,,3,36,36,0,0,0.0,0.014484021461956357,0.4164608463693902,0.4646769338595935,0.454282580112781,0.767400130397578,0.5868525863897635
libero_goal,1,shuffled_cache,,3,36,36,0,0,0.19444444444444442,-18.985016143620353,0.4061658211193957,0.01984806660442434,11.806035320050595,19.9115280537622,11.851485379071457
libero_goal,1,donor_latent,,3,36,36,0,0,1.0,0.6255545792234387,0.8317377679475967,0.9272700788356709,0.19745888045706572,0.3312533538038484,0.22291252016377072
libero_goal,1,donor_cache,,3,36,36,0,0,1.0,0.6255545792234387,0.8317377679475967,0.9272700788356709,0.19745888045706572,0.3312533538038484,0.22291252016377072
