held_out_suite,held_out_task_id,condition,remaining_states,remaining_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_10,3,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.4380321374019885,0.37867516935063417,0.3025685403069948,0.8543143727914454,1.2353358814157736,1.0230457520519272
libero_10,3,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.057961562417967925,0.4357100819393721,0.4552410364462292,0.6047255427531293,0.8471090563469169,0.7804086841691286
libero_10,3,shuffled_cache,117,1404,1404,0,0,0.2357549857549857,-15.612899569210516,0.41069625793893216,0.03251692221325163,10.804363489182899,16.56728421349193,10.840966066503187
libero_10,3,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6821058241268474,0.8688923494868926,0.9429607461913234,0.19514565071783602,0.2845544475324504,0.21593117242246435
libero_10,3,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6821058241268474,0.8688923494868926,0.9429607461913234,0.19514565071783602,0.2845544475324504,0.21593117242246435
libero_10,4,first_frame,117,1404,1404,0,0,0.19373219373219375,-0.4368816125714359,0.3782215252410742,0.30228087072803317,0.8548530717272649,1.2339950215359123,1.0238863333763237
libero_10,4,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05608937099806524,0.43570675354776445,0.4563219977970285,0.6044027905760881,0.8451753429640085,0.780352162848562
libero_10,4,shuffled_cache,117,1404,1404,0,0,0.2357549857549857,-15.594254843199892,0.411113020260738,0.03253707163605178,10.822450105161172,16.548716817659148,10.859057787944478
libero_10,4,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6827817465314561,0.8688273401306403,0.9432341662259803,0.19506259426040978,0.28381507930849803,0.21595485134885561
libero_10,4,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6827817465314561,0.8688273401306403,0.9432341662259803,0.19506259426040978,0.28381507930849803,0.21595485134885561
libero_10,5,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.42370691810164457,0.3786430649697378,0.30520965053370047,0.8569673501465331,1.22227236977847,1.0266060771981924
libero_10,5,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.053864834730137215,0.4355893124113268,0.45717657399509326,0.6085271462232498,0.8428168116205167,0.7856007488507529
libero_10,5,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.25583864524378,0.41149325276618165,0.03278227243112636,10.805133734984112,16.209887356216846,10.842048240645862
libero_10,5,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6837214457386486,0.8687053374071356,0.9435812939006157,0.1962567431283068,0.2827585720997185,0.217315446927513
libero_10,5,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6837214457386486,0.8687053374071356,0.9435812939006157,0.1962567431283068,0.2827585720997185,0.217315446927513
libero_10,6,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.4420605499302394,0.37758619575291447,0.3005372687142998,0.8606025053973856,1.2392691060660603,1.030161411173625
libero_10,6,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05530562572295374,0.43551444222446695,0.45651635304638966,0.6069876937075434,0.8446057120061653,0.7833639485792183
libero_10,6,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.507652913823057,0.41121513086857264,0.03260797074420437,10.836918968064335,16.46236703451999,10.873457114792501
libero_10,6,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6820231931644896,0.8685042646799919,0.9429770295854563,0.1962394569130125,0.28455464488773186,0.21720518272905762
libero_10,6,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6820231931644896,0.8685042646799919,0.9429770295854563,0.1962394569130125,0.28455464488773186,0.21720518272905762
libero_10,7,first_frame,117,1404,1404,0,0,0.19373219373219375,-0.4316705644494423,0.3781975893625376,0.3038100282514411,0.8480639278085059,1.2283957869273603,1.0169026977128937
libero_10,7,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.056604166981526746,0.4358572494844914,0.4560157085012994,0.6025497066956415,0.845394634262289,0.7782554658468993
libero_10,7,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.653877459135607,0.41061282055765164,0.03245797330018084,10.808279130868922,16.608306102372108,10.84487041756994
libero_10,7,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.683419218101643,0.8692504468263985,0.9434166415842394,0.19393708195118792,0.2832931965241926,0.21465332309184712
libero_10,7,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.683419218101643,0.8692504468263985,0.9434166415842394,0.19393708195118792,0.2832931965241926,0.21465332309184712
libero_10,8,first_frame,117,1404,1404,0,0,0.19586894586894588,-0.4295106868214609,0.38256832211419667,0.3067715925403023,0.8571175174427063,1.2283626939211427,1.0263439356993909
libero_10,8,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.056798086296855704,0.43674853073276787,0.45675324702302994,0.6087786330538939,0.8470574231238022,0.7851577423097743
libero_10,8,shuffled_cache,117,1404,1404,0,0,0.23504273504273504,-15.363839803178985,0.4121155517368088,0.03271051900247148,10.806947948926632,16.319452071744113,10.84320750733427
libero_10,8,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6842070254711708,0.8709444347954951,0.9436327478546647,0.1960563672236379,0.28336213821327433,0.21664871379094577
