manifest_id,state_id,suite,task_id,initial_state_index,condition,run_id,recipient_id,donor_id,source_id,action_seed,shuffle_seed,array_finite,replay_max_abs_error,axis_degenerate,correct_donor_retrieval,nearest_branch_id,nearest_source_id,correct_source_retrieval,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_recipient,distance_to_donor,native_recipient_to_donor_distance
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_latent,run-6648101d242b83c5fbd8,b03,b00,b00,4021,,true,,false,true,b00,b00,true,0.6131975236109237,0.8960982641005406,0.9233649145993148,0.3304589045392841,0.3725863457210971,0.8607415963007068,0.3430676515351934,0.8869324073047274
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_cache,run-bc5012f54795a712771f,b03,b00,b00,4021,,true,,false,true,b00,b00,true,0.6131975236109237,0.8960982641005406,0.9233649145993148,0.3304589045392841,0.3725863457210971,0.8607415963007068,0.3430676515351934,0.8869324073047274
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,wrong_latent,run-993d0304ac6298f109ad,b03,b00,b01,4021,,true,,false,false,b01,b01,true,0.3388721544296224,0.6602243530959464,0.7585585672653352,0.5030107468437202,0.5671353788642187,0.7719567085816947,0.5863757116079231,0.8869324073047274
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,shuffled_cache,run-5425e2b71d1e859257a4,b03,b00,b00,4021,1386936417,true,,false,false,b01,b01,false,-13.21494672428422,1.5555950325112295,0.10886651179623123,12.598063110503661,14.204084783402537,12.673388944057486,12.607696917877853,0.8869324073047274
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,first_frame,run-6bd5b143dbc8df3d5964,b03,b01,b01,4021,,true,,false,false,b03,b03,false,0.06878556281197823,0.4433291350172276,0.5106141544528894,0.5546133435183755,0.7465104661736071,0.6450417680466465,0.691837523978295,0.7429411490520157
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_latent,run-a6a112cadfa5f7077307,b03,b01,b01,4021,,true,,false,true,b01,b01,true,0.5765723227757311,0.9501721377376424,0.9144579896261212,0.31239609208217906,0.4204856501498037,0.7719567085816947,0.31458184505742437,0.7429411490520157
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_cache,run-b1a130d6ac6a03652730,b03,b01,b01,4021,,true,,false,true,b01,b01,true,0.5765723227757311,0.9501721377376424,0.9144579896261212,0.31239609208217906,0.4204856501498037,0.7719567085816947,0.31458184505742437,0.7429411490520157
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,wrong_latent,run-0e9773d13092aea13951,b03,b01,b00,4021,,true,,false,false,b00,b00,true,0.23782157155347983,0.8806721884809636,0.760144055382238,0.5592707949466729,0.7527794034026731,0.8607415963007068,0.5662537174127172,0.7429411490520157
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,shuffled_cache,run-9729c362e28fbdfc9f7c,b03,b01,b01,4021,3305077891,true,,false,true,b01,b01,true,-15.519024109904464,1.860169677195916,0.11205058759164961,12.256013185100779,16.496613763740655,12.333684517961794,12.272662753430373,0.7429411490520157
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,first_frame,run-63de87f44ae5542c3bc4,b03,b02,b02,4021,,true,,false,false,b03,b03,false,0.1188037888792105,0.4128645619705813,0.5320155074749205,0.5461791899137719,0.6570987291903994,0.6450417680466465,0.7324485824801834,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_latent,run-24d07a600d3ed3967d7c,b03,b02,b02,4021,,true,,false,true,b02,b02,true,0.5950907094095695,0.8721033968692875,0.9151392727975257,0.31932936848936133,0.3841796357357723,0.7921096541784893,0.33655981742000995,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,donor_cache,run-3b5a784a27e26a16a697,b03,b02,b02,4021,,true,,false,true,b02,b02,true,0.5950907094095695,0.8721033968692875,0.9151392727975257,0.31932936848936133,0.3841796357357723,0.7921096541784893,0.33655981742000995,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,wrong_latent,run-cac49cb3b91c1aff9282,b03,b02,b00,4021,,true,,false,false,b00,b00,true,0.2776801264772998,0.7753019791249905,0.7486910181771391,0.5706020613328942,0.686481463042305,0.8607415963007068,0.6003908786512545,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state004_wait30,libero_spatial,0,4,shuffled_cache,run-898219aa8c2bea16bb2b,b03,b02,b02,4021,4051690081,true,,false,false,b01,b01,false,-14.115771508431115,1.2176237216818075,0.08030138374189318,12.562897771340891,15.114204848779151,12.603599464052897,12.564199975806625,0.8311980614948234
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,native,run-dae14e816f24e729187c,b00,,b00,1009,,true,,,,,b00,true,,,,,,,,
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,self_latent,run-a74c438ec80b0e95d9d6,b00,,b00,1009,,true,0.0,,,,b00,true,,,,,,,,
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,self_cache,run-52b543cbe61a0614c599,b00,,b00,1009,,true,0.0,,,,b00,true,,,,,,,,
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,first_frame,run-d5556e97cfaf60b85870,b00,b01,b01,1009,,true,,false,false,b00,b00,false,0.12352953718046256,0.4211324155176693,0.5389992721869334,0.43108032270992713,0.6581130539889676,0.5117857466949293,0.5741098245474086,0.655024725762625
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,donor_latent,run-911c18902148daefdf23,b00,b01,b01,1009,,true,,false,true,b01,b01,true,0.6028051135798623,0.828553081583151,0.9178594592251078,0.2346869879775343,0.3582872199279126,0.5912917817526975,0.2601724715516677,0.655024725762625
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,donor_cache,run-e3ed370195ae9c70cb66,b00,b01,b01,1009,,true,,false,true,b01,b01,true,0.6028051135798623,0.828553081583151,0.9178594592251078,0.2346869879775343,0.3582872199279126,0.5912917817526975,0.2601724715516677,0.655024725762625
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,wrong_latent,run-1ddb31c0d539ea0fc740,b00,b01,b02,1009,,true,,false,false,b02,b02,true,0.20185727386502372,0.4941213774178355,0.6248823551412944,0.40437824545800694,0.6173480626814535,0.5179562474017751,0.5228032203059968,0.655024725762625
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,shuffled_cache,run-9abb12ea239407c788e5,b00,b01,b01,1009,302642236,true,,false,true,b01,b01,true,-18.406445314541475,0.7441957810062463,0.03832302607236132,12.710597146683735,19.404759311772818,12.719941177058598,12.71170152018491,0.655024725762625
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,first_frame,run-e5878770a8e7806c3cbd,b00,b02,b02,1009,,true,,false,false,b00,b00,false,0.05737787349959167,0.4903911042820575,0.525960436387037,0.43527840177057964,0.7929913283090119,0.5117857466949293,0.517411777467504,0.5489068874167573
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,donor_latent,run-eca5ed462e506670b247,b00,b02,b02,1009,,true,,false,true,b02,b02,true,0.46466815165166886,0.8019136373790106,0.8498322413887622,0.2729905398450263,0.49733487792394626,0.5179562474017751,0.293847338611942,0.5489068874167573
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,donor_cache,run-57a1a1fccb31a91aef3b,b00,b02,b02,1009,,true,,false,true,b02,b02,true,0.46466815165166886,0.8019136373790106,0.8498322413887622,0.2729905398450263,0.49733487792394626,0.5179562474017751,0.293847338611942,0.5489068874167573
fastwam-813f0233b9a2c083,libero_spatial_task00_state005_wait30,libero_spatial,0,5,wrong_latent,run-0cc37d2411936ddbb0af,b00,b02,b01,1009,,true,,false,false,b01,b01,true,0.0363652264294263,0.6159021483786087,0.5717531372035741,0.48511098147200793,0.8837764520591407,0.5912917817526975,0.5289457641671753,0.5489068874167573
