state_id,suite,task_id,initial_state_index,condition,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_object_task09_state006_wait30,libero_object,9,6,donor_cache,12,12,0,0,1.0,0.7496721391733159,0.9278571341757114,0.9670533766435506,0.17151570937729008,0.23754401257599111,0.18000427740251526
libero_goal_task00_state004_wait30,libero_goal,0,4,first_frame,12,12,0,0,0.08333333333333333,-0.501662703953196,0.2745463068535587,0.18685369532153848,0.6475956302291486,1.2675787139678663,0.7769557684340808
libero_goal_task00_state004_wait30,libero_goal,0,4,wrong_latent,12,12,0,0,0.0,-0.10920711122864207,0.41181859324102227,0.40117002085254616,0.4340599417028401,0.8819083839887311,0.5600221116178762
libero_goal_task00_state004_wait30,libero_goal,0,4,shuffled_cache,12,12,0,0,0.25,-9.404788340356044,0.3308798756748574,0.050051783320198356,5.159155468230681,10.359066666259006,5.184631497719608
libero_goal_task00_state004_wait30,libero_goal,0,4,donor_latent,12,12,0,0,1.0,0.6179706580095115,0.8238982199878261,0.9227588907529797,0.17214631882577267,0.33684961271121416,0.19574764454451402
libero_goal_task00_state004_wait30,libero_goal,0,4,donor_cache,12,12,0,0,1.0,0.6179706580095115,0.8238982199878261,0.9227588907529797,0.17214631882577267,0.33684961271121416,0.19574764454451402
libero_goal_task00_state005_wait30,libero_goal,0,5,first_frame,12,12,0,0,0.08333333333333333,-0.15107734819455523,0.2922023826616747,0.30612540867400534,0.49236138202098073,0.8787718122638797,0.6506844319558643
libero_goal_task00_state005_wait30,libero_goal,0,5,wrong_latent,12,12,0,0,0.0,0.04246106140778033,0.4091487313440881,0.4850082579464104,0.41388583075829816,0.7392454099524682,0.5411134065008215
libero_goal_task00_state005_wait30,libero_goal,0,5,shuffled_cache,12,12,0,0,0.16666666666666666,-8.419604524992211,0.2896180601888429,0.0328354920666086,5.262254913336672,9.262030674075104,5.353828994318644
libero_goal_task00_state005_wait30,libero_goal,0,5,donor_latent,12,12,0,0,1.0,0.6477038815676098,0.8179343818685701,0.9380575067655809,0.1657254967915244,0.29562950165236007,0.19856823930773004
libero_goal_task00_state005_wait30,libero_goal,0,5,donor_cache,12,12,0,0,1.0,0.6477038815676098,0.8179343818685701,0.9380575067655809,0.1657254967915244,0.29562950165236007,0.19856823930773004
libero_goal_task00_state006_wait30,libero_goal,0,6,first_frame,12,12,0,0,0.16666666666666666,-0.4565709154192432,0.43494866005340543,0.2842653912620865,0.8349458460163911,1.2742306885409969,0.9649142427235419
libero_goal_task00_state006_wait30,libero_goal,0,6,wrong_latent,12,12,0,0,0.0,0.03419747215504206,0.46030092028346314,0.4934087270074719,0.5083288225114023,0.7778619272643099,0.6384105036523843
libero_goal_task00_state006_wait30,libero_goal,0,6,shuffled_cache,12,12,0,0,0.25,-4.98303568169863,0.4162364050902397,0.0709837024104429,3.847547524563002,5.853035503254272,3.9302060969511636
libero_goal_task00_state006_wait30,libero_goal,0,6,donor_latent,12,12,0,0,1.0,0.6779667995301873,0.920541224481703,0.946955457233198,0.20179600020924027,0.30905981997609894,0.21094354200867574
libero_goal_task00_state006_wait30,libero_goal,0,6,donor_cache,12,12,0,0,1.0,0.6779667995301873,0.920541224481703,0.946955457233198,0.20179600020924027,0.30905981997609894,0.21094354200867574
libero_goal_task01_state004_wait30,libero_goal,1,4,first_frame,12,12,0,0,0.25,-0.36284660340284275,0.3322520516606741,0.24468896782523997,0.6153981001796377,1.1434722451835897,0.7370867248483034
libero_goal_task01_state004_wait30,libero_goal,1,4,wrong_latent,12,12,0,0,0.0,0.04386534730525726,0.4052162745287056,0.4818612252326197,0.3743371229206074,0.7124743510855941,0.5092974312947712
