state_id,task_id,recipient,source,off_diagonal,gaussian_template_prediction,gaussian_source_correct,gaussian_projection,gaussian_distance_reduction,native_template_prediction,native_donor_correct,native_projection,native_distance_reduction
task03_state010,3,2,0,True,2,0,-0.10374585123318168,-0.6049350148365673,2,0,-0.42687762250166444,-0.10423222633505749
task03_state010,3,2,1,True,2,0,-0.2536763431107443,-0.3198194078787609,2,0,-0.05806559180029079,-0.0211648122010184
task03_state010,3,2,2,False,2,1,0.0,0.0,2,1,0.0,0.0
task03_state010,3,2,3,True,2,0,-0.010708477821057242,-0.6945861256113294,2,0,0.229791216090386,-0.017876948204566583
task03_state010,3,3,0,True,3,0,0.12353550776828964,-0.4282862574505486,3,0,-1.4532253334259346,-0.06995084655083605
task03_state010,3,3,1,True,3,0,0.41454503590470376,-0.09065841704729918,3,0,0.18028836003663823,-0.015040142565508233
task03_state010,3,3,2,True,3,0,0.1570362865987561,-0.5567869715025371,3,0,-0.23512463628937744,-0.03470635761720801
task03_state010,3,3,3,False,3,1,0.0,0.0,3,1,0.0,0.0
task03_state020,3,0,0,False,0,1,0.0,0.0,0,1,0.0,0.0
task03_state020,3,0,1,True,1,1,0.5502776606598241,0.05577067742190463,0,0,-1.0581016711425726,-0.05224716496246548
task03_state020,3,0,2,True,0,0,0.032071310755442305,-0.7554792911311841,0,0,-1.3362535770075226,-0.05693400807760492
task03_state020,3,0,3,True,0,0,0.03235631829221759,-0.6540049152063849,0,0,-1.492019227659019,-0.15896246723681187
task03_state020,3,1,0,True,1,0,0.490108868994423,-0.01133482791466392,0,1,1.274784667330094,0.0279518627894978
task03_state020,3,1,1,False,1,1,0.0,0.0,0,0,0.0,0.0
task03_state020,3,1,2,True,1,0,-0.02552626093754972,-0.2697404466467047,0,0,-1.746298965347165,-0.025431122702414728
task03_state020,3,1,3,True,0,0,0.35248019850859785,-0.1527381087955513,0,0,-1.2186237349999611,-0.15097185322128304
task03_state020,3,2,0,True,2,0,-0.06364294879481085,-0.6514157006049536,0,1,0.8957922880284526,0.031019879636896612
task03_state020,3,2,1,True,2,0,-0.15255495376618383,-0.26025889700243887,0,0,-0.3908377590597063,-0.017883574688622055
task03_state020,3,2,2,False,2,1,0.0,0.0,0,0,0.0,0.0
task03_state020,3,2,3,True,2,0,0.009168755761868838,-0.7081550537978666,0,0,-0.7688868950939046,-0.1812733654948815
task03_state020,3,3,0,True,3,0,0.12156832988900204,-0.41114619186284496,0,1,1.9166108269052364,0.18846852661739188
task03_state020,3,3,1,True,1,1,0.5292437150006452,0.030530911458926717,0,0,1.7990393402945086,0.16818650039276373
task03_state020,3,3,2,True,3,0,0.18922505748508678,-0.52282108199888,0,0,1.6870608857301177,0.11690243824672196
task03_state020,3,3,3,False,3,1,0.0,0.0,0,0,0.0,0.0
task03_state030,3,0,0,False,0,1,0.0,0.0,0,1,0.0,0.0
task03_state030,3,0,1,True,1,1,0.5029541803919475,0.0033517088344701827,0,0,-0.8387726998333901,-0.02215878941621134
